,title,link,play_times,creator
700,美版蒙面歌王第一季,https://music.163.com/playlist?id=2592987628,313,罗伊佐
1018,拾叁先生力荐猎头Headhunterz 十首金曲,https://music.163.com/playlist?id=2617891378,309,SIRTEEN_Beijing
851,SKAM BLOOPERS|SKAM花絮,https://music.163.com/playlist?id=2554476429,309,一票男神在哪里
854,西海岸匪帮说唱-瘸帮CRIP,https://music.163.com/playlist?id=2522684649,296,乐人-舞术
705,【VLOG】篮球视频剪辑BGM专用,https://music.163.com/playlist?id=2577466497,288,奋力爬上山巅的山羊
704,打开电脑，开冲！,https://music.163.com/playlist?id=2607400271,284,徽谬
1019,Kristian Kostov丨天籁之音，新晋男神,https://music.163.com/playlist?id=2612817014,280,IcE江南
1021,我经常听，并且喜欢听,https://music.163.com/playlist?id=2616074425,275,一只花猪丶
716,【早教必备】儿童EDM儿歌，宝宝早教更聪明,https://music.163.com/playlist?id=2625988686,271,Eivan-Anne
1020,他们已不再变老 They Shall Not Grow Old,https://music.163.com/playlist?id=2620197638,259,莎士比亚书店
707,蒸 汽 波 ■ ■ 地 獄 極 樂,https://music.163.com/playlist?id=2567788046,259,妒鵑
715,吃鸡必备BGM,https://music.163.com/playlist?id=2609302051,242,触手tv私念
1022,热歌』热评10w+的歌,https://music.163.com/playlist?id=2626624445,233,小健音乐分享
1024,Songs recommended by LANY fans,https://music.163.com/playlist?id=2629150749,208,LANY_Updates
714,2018美国rap说唱精选TOP100,https://music.163.com/playlist?id=2614646083,204,Nathani31
1023,Bumblebee _大黄蜂电影原声BGM,https://music.163.com/playlist?id=2585906349,200,-Pretty-Girl-
803,台 詞 對 白 藝 術 家,https://music.163.com/playlist?id=2567738393,196,妒鵑
1026,《大黄蜂》电影原声 按出场顺序,https://music.163.com/playlist?id=2624107752,191,孙大人的微博
717,「欧美来电铃声 」,https://music.163.com/playlist?id=2599843698,191,RADIO-CLUB
721,☺当英音遇上英诗☺,https://music.163.com/playlist?id=2490779092,179,小雨那个雨呀
719,橙光游戏《女巫请睁眼》BGM,https://music.163.com/playlist?id=2611963251,179,美元至上
718,我霉有钱$,https://music.163.com/playlist?id=2576179641,177,机智的兔子刘
720,【德剧】Parfum 香水 第一季,https://music.163.com/playlist?id=2619484003,172,心浮气躁刘小帅
723,曲靖芭芘先锋冠军DJ UKI 热播歌单,https://music.163.com/playlist?id=2585705027,170,曲靖芭芘BABIROOM
724,2019全英音乐奖 | 环球巨星入围名单,https://music.163.com/playlist?id=2626778067,163,环球音乐国际部
1027,黑暗金属 对生活枯萎的热爱,https://music.163.com/playlist?id=2617474393,161,与你赴海
727,2018年度盘点推荐之交响金属,https://music.163.com/playlist?id=2623943382,150,帅到掉渣
726,【美版】蒙面歌王 The Masked Singer,https://music.163.com/playlist?id=2611614615,146,Hermann-
1272,超能查派的爸爸媽媽Die Antwoord,https://music.163.com/playlist?id=2561605901,146,邪惡小巷
734,全球冠军单曲盘点（2019）,https://music.163.com/playlist?id=2622809466,136,胡萝卜联盟
931,想抱着猫在阳光下跳一支舞,https://music.163.com/playlist?id=2624261888,134,东野圭吾的烦恼
1028,NCS,https://music.163.com/playlist?id=2586213866,134,Aeciane
733,勇者的时代！中世纪酒馆的独特韵律,https://music.163.com/playlist?id=2585551689,134,假悟空
1029,外语热门歌曲 热评超10W+,https://music.163.com/playlist?id=2605051103,132,追梦去旅行
1091,你们要的晚安音乐在这里,https://music.163.com/playlist?id=2630115387,130,晚安桐桐卷
736,HIPHOP历史经典采样 | Impeach the Preside,https://music.163.com/playlist?id=2628284422,130,亏普
1273,Lana Del Rey ！,https://music.163.com/playlist?id=2616617153,128,SuckerLady
1274,Philizz Yearmix 2018,https://music.163.com/playlist?id=2572268404,128,聚散离合的旅行
738,蒙面歌王（美版）,https://music.163.com/playlist?id=2618977582,128,Frenzied30
1032,绝 对 良 心 『hiphop』。,https://music.163.com/playlist?id=2633514423,127,小段soft
737,电影《90年代中期》配乐单,https://music.163.com/playlist?id=2575014554,125,科尔泽尼奥夫斯基
1030,高级女流氓的味儿-老迟,https://music.163.com/playlist?id=2618056212,119,xavier妈妈
1031,2019全年优质电音新歌推送,https://music.163.com/playlist?id=2630462688,119,Pizza-Electronics_EDMoffcial
1275,2018-2019年度欧美最佳热单,https://music.163.com/playlist?id=2621825341,119,___Ailurophile-R
740,百大DJ神曲歌单（个人向）,https://music.163.com/playlist?id=2619155553,116,White915
816,21 Savage（持续更新）,https://music.163.com/playlist?id=2611435719,116,Creators-
1034,《真探》第三季 True Detective S03 原声,https://music.163.com/playlist?id=2627673243,114,黄泉hj
743,Troye Sivan和Lauv的睡眠歌单,https://music.163.com/playlist?id=2625145359,107,MusicalTimes
741,滚石2018年年度50佳单曲,https://music.163.com/playlist?id=2571376740,107,Fran_k1e
820,『精选电音』蹦迪专用BGM,https://music.163.com/playlist?id=2617732957,107,韩弟Music
945,【精选】抒情歌曲,https://music.163.com/playlist?id=2619108543,105,Deer鹿头
822,2018年度盘点推荐之激流金属,https://music.163.com/playlist?id=2627200630,105,帅到掉渣
745,适合傻子听的傻歌,https://music.163.com/playlist?id=2585684429,103,昆虫海岛
747,『R&B』这些超酷的欧美女歌手你认识吗？,https://music.163.com/playlist?id=2621766482,103,SZA中国歌迷会
744,克里斯蒂安·科斯托夫Kristian,https://music.163.com/playlist?id=2620313328,103,stabledisease
1039,Swing Kids（摇摆狂潮）OST,https://music.163.com/playlist?id=2632663655,103,未找到相关内容
872,2018年度盘点推荐之力量金属,https://music.163.com/playlist?id=2629243346,100,帅到掉渣
1056,怀旧风丨电影大黄蜂插曲收藏,https://music.163.com/playlist?id=2612277060,100,暖是一道光
1041,日常美妆 | Vlog博主推荐Bgm,https://music.163.com/playlist?id=2626231769,100,玫瑰王Cool
748,康纳麦格雷戈专属BGM,https://music.163.com/playlist?id=2619446365,98,eMraN-0120
753,『复乐班』不能错过的甜美歌曲，你听过了吗,https://music.163.com/playlist?id=2616863714,98,复乐班
862,Trippie Redd（持续更新）,https://music.163.com/playlist?id=2611528208,98,Creators-
750,操栏杆！断头！ | Riddim Dubstep,https://music.163.com/playlist?id=2613778481,98,Smile5K
918,Anjunadeep秋冬高定时装周,https://music.163.com/playlist?id=2585930499,94,Anjunadeep
749,7天浪遍伦敦bgm,https://music.163.com/playlist?id=2564868333,94,Cathylyu
1033,高级复古感歌厅 旅游vlog歌单,https://music.163.com/playlist?id=2614997516,94,大大大大大大大胡萝北
754,271744的深夜电台（updating…）,https://music.163.com/playlist?id=2584742506,92,阿那贝鹅
755,HOLLISTER音乐,https://music.163.com/playlist?id=2607991671,92,侠侣亲子游--许天准
1036,【艾赛提】｛AsatKurban｝,https://music.163.com/playlist?id=2618756758,91,Qeyser-Bextiyar
1038,小k,https://music.163.com/playlist?id=2621206301,91,笙觞1811
1035,Suicide Squad之罪恶行动（橙光歌单）,https://music.163.com/playlist?id=2610462812,91,沐辰辰辰辰辰辰辰辰
1040,盘他&,https://music.163.com/playlist?id=2625150755,87,司琛siren
1276,Rajiv Dhall 2018欧美金曲串烧,https://music.163.com/playlist?id=2610982417,87,钢琴啊钢的琴
1037,[balance] 每一首歌都值得你单曲循环,https://music.163.com/playlist?id=2564105988,85,小呀么小玖阳
892,滚石杂志:Led Zepplin最伟大的40首歌曲,https://music.163.com/playlist?id=2626399709,85,流亡大街
1278,封 面 在 看 着 你,https://music.163.com/playlist?id=2623241964,85,LVMATT_Official
1277,这些小姐姐都是宝藏叭！,https://music.163.com/playlist?id=2579846873,83,--鸑鷟绛玥--
1279,NOTD: The Complete Collection,https://music.163.com/playlist?id=2619338079,82,NOTDmusic
1042,2019发行│精选欧美电子[持续更新],https://music.163.com/playlist?id=2630251225,80,Fan-Eddie
834,2019欧美热门流行单曲【持续更新】,https://music.163.com/playlist?id=2610742469,80,西特亚小盆友
768,开车会漂移的歌单,https://music.163.com/playlist?id=2621304980,76,镜子里的我超酷
1046,荔枝Lizzy电音节最走心电音精选,https://music.163.com/playlist?id=2631558745,74,LizzyWangMusic
1045,"""想给你所有的甜和喜欢""",https://music.163.com/playlist?id=2617497011,71,与你赴海
1047,2019 就该99,https://music.163.com/playlist?id=2620506973,71,清风渡qwq
1048,2019年上传曲目列表,https://music.163.com/playlist?id=2631847122,71,michaelseyer
771,2018年电子电音Top20,https://music.163.com/playlist?id=2626760653,71,该用户已封号-
1043,每周电音热度排行榜 1.7-1.13,https://music.163.com/playlist?id=2625472616,69,喜欢电音的感觉真是太好了
1044,babu,https://music.163.com/playlist?id=2577042039,69,DirtyMood
779,恍如梦境 魂牵梦萦│Dream Trance,https://music.163.com/playlist?id=2619013897,69,爱理的坟墓
1050,95 97 0806,https://music.163.com/playlist?id=2618826892,67,焉知鱼之乐c
774,女毒/电音,https://music.163.com/playlist?id=2614489969,67,彼岸沙加
1049,『女声控』直达内心深处的电子女声,https://music.163.com/playlist?id=2632094272,67,Pizza-Electronics_EDMoffcial
778,"Nice to see you, how you doing?",https://music.163.com/playlist?id=2622960155,65,shooting丶star
1051,United State of Pop 2018,https://music.163.com/playlist?id=2572483790,64,Jiav_Tang
1052,晚安呐 我今天要早睡,https://music.163.com/playlist?id=2613637176,62,螚安Vivienne
840,老人和枪/The Old Man And The Gun,https://music.163.com/playlist?id=2610954068,60,George-King
1062,"""别难过，也许世界没你想的那么糟""",https://music.163.com/playlist?id=2633555152,60,ALisaOfficial
1074,Suspiria/阴风阵阵 1977 & 2018 OST,https://music.163.com/playlist?id=2633034923,60,Zzmagiclouds
1055,EDM,https://music.163.com/playlist?id=2606419979,58,雨这就是贱
1054,③爽快说唱,https://music.163.com/playlist?id=2616240572,58,人家叫做阿三
1053,Music we love 我们喜欢的音乐 - 1,https://music.163.com/playlist?id=2583464741,58,thedentalsrocks
1057,安安静静 其实挺好的,https://music.163.com/playlist?id=2628869254,55,这里是迪达拉
786,BEC英语｜商务英语中高级听力汇总,https://music.163.com/playlist?id=2621812881,55,萧羽飞花
1059,愿天堂没有枪声,https://music.163.com/playlist?id=2625783677,55,Tz-Zt
1058,⚡| 新歌速递 01.18 - 01.24,https://music.163.com/playlist?id=2628736465,51,LukasHollowayEDM
1070,Citizen Queen,https://music.163.com/playlist?id=2632003311,51,DNICOLE
1061,忍唱大挑战——猹弟,https://music.163.com/playlist?id=2585317690,47,网易云第一贤吹
1066,1 for Ed Sheeran 1 for Taylor Swift,https://music.163.com/playlist?id=2631949193,47,Liliasheep
1089,江宁. Music,https://music.163.com/playlist?id=2632947746,46,江宁Music
1060,Follies 富丽秀 英国国家剧院 NT18版,https://music.163.com/playlist?id=2629204184,46,牧梦猫
1065,《绿毛怪格林奇》,https://music.163.com/playlist?id=2583608120,40,Bule-Cirque_蓝环
866,HIIT THE BEAT MoMo.V,https://music.163.com/playlist?id=2624299561,40,MoMo_V
1072,Crash,https://music.163.com/playlist?id=2626532555,40,FAUSTTING
1071,WSS While She Sleeps 2019亚巡歌单,https://music.163.com/playlist?id=2627631096,40,WOSHIBEIGEGE
1068,《被抹去的男孩》 - Change Or Lose.,https://music.163.com/playlist?id=2627953129,40,s摘星s
1064,English Song,https://music.163.com/playlist?id=2625885092,40,ZMRK
1063,栏杆破坏者——Dubstep,https://music.163.com/playlist?id=2576682821,40,mello狗旺
1084,专业蹦迪感,https://music.163.com/playlist?id=2631262405,40,阴戒
1069,Lauv x TroyeSivan i am so tired…,https://music.163.com/playlist?id=2625225901,38,Cora-J
1067,MintReading ..晚安曲,https://music.163.com/playlist?id=2620592728,38,Gideon20薄荷阅读
1073,午夜飞行-the Wldlfe♡,https://music.163.com/playlist?id=2627031972,38,外太空来的Mercy
1075,燥起来,https://music.163.com/playlist?id=2629570675,38,A阿逼
1076,我喜欢听的歌,https://music.163.com/playlist?id=2629366116,38,我的世界_我们的信仰
1101,社会[歌单],https://music.163.com/playlist?id=2629930690,37,二爷2百5
1083,京某人.,https://music.163.com/playlist?id=2572051858,35,京某人阿
1080,HipHop RideVIII 222,https://music.163.com/playlist?id=2626344633,35,MoMo_V
1082,FANTASTIC,https://music.163.com/playlist?id=2626614569,33,Eric_享乐
800,『男友标准』Rich Brain.,https://music.163.com/playlist?id=2620457694,33,江川樱子
1077,麻烦一家人|Good Trouble,https://music.163.com/playlist?id=2619866705,33,王小全儿
1078,【精选】冷门珍藏,https://music.163.com/playlist?id=2620079599,33,Dean-EDM
1079,Top 10 EDM of 218,https://music.163.com/playlist?id=2629945020,33,CharliePuth171230
1090,大学英语｜专八单词＆听力真题,https://music.163.com/playlist?id=2621766926,31,萧羽飞花
1085,治愈心灵,https://music.163.com/playlist?id=2628367588,31,罒御坂美琴罒
1092,斗鱼～珂神,https://music.163.com/playlist?id=2631066399,29,Ghostdoubt
1081,英语辑,https://music.163.com/playlist?id=2628383654,29,棉花小柯基
1087,黄金年代名盘-弗雷德曼小提琴,https://music.163.com/playlist?id=2562283696,28,笨墨子社
1096,点开之前...我还是个黄种人,https://music.163.com/playlist?id=2630010680,28,SBCJH
1094,EA7,https://music.163.com/playlist?id=2630897363,28,Azmat-0204
1126,[ACG/史诗/古风]超高燃向·战歌,https://music.163.com/playlist?id=2634190574,28,阿福bass
1086,大学英语｜四级历年听力真题,https://music.163.com/playlist?id=2621717629,28,萧羽飞花
1088,爱是一万次心动，也是一万次叹息,https://music.163.com/playlist?id=2627016227,28,震惊少年惨遭九名教师轮流催作业
1100,Kristian Kostov,https://music.163.com/playlist?id=2629897286,26,西特亚小盆友
1097,我认为的60年代最好的50张专辑,https://music.163.com/playlist?id=2628584181,26,乌麻咕麻
1102,Trip Around the World,https://music.163.com/playlist?id=2632512756,26,Hard-with-Core
1104,可以一直单曲循环的电音,https://music.163.com/playlist?id=2631536207,26,你的虎太郎呢
1109,曾经春庭月有色，如今柳暗花无明,https://music.163.com/playlist?id=2632211284,24,抗LOW青年人
1110,Gravity Falls,https://music.163.com/playlist?id=2631967338,24,Hoi-kid
1095,"Ronny J, Listen Up!!",https://music.163.com/playlist?id=2617849294,24,Dora----------
1098,撩人电,https://music.163.com/playlist?id=2629579383,24,腐大仙-
1108,「新歌」听前奏就会爱上的新歌啊,https://music.163.com/playlist?id=2633771135,24,麦叔的小弟
1103,〖个人向〗2018年度榜单100首,https://music.163.com/playlist?id=2625578165,24,Daetaenggu
1093,U老板的日推ʕ•̀ω•́ʔ✧,https://music.163.com/playlist?id=2618688489,24,RickyGx
1099,蹦迪干嘛‖愣着啊‖耳膜炸裂‖有均衡器数值,https://music.163.com/playlist?id=2620160722,22,陈十八a丶
1116,外国語で精選する,https://music.163.com/playlist?id=2632265102,20,败邶
1105,打游戏BGM自用,https://music.163.com/playlist?id=2631401154,20,QianJin_
1129,QGR ESSENTIALS,https://music.163.com/playlist?id=2633450961,20,UZ_Official
1123,GYL,https://music.163.com/playlist?id=2633392512,20,顾一乐学长
1111,BBC新闻｜英语听力训练１,https://music.163.com/playlist?id=2622063932,19,萧羽飞花
1142,Jazzy Tipsy,https://music.163.com/playlist?id=2633624032,19,HeZiyuan
1107,EA7Music车载低音乐,https://music.163.com/playlist?id=2631575728,19,臭阿马
1118,幻.,https://music.163.com/playlist?id=2632336249,19,炒鸡无敌噼里啪啦帅到爆炸的伊伊
1114,Blinders - RAI Amsterdam 2018,https://music.163.com/playlist?id=2627012427,19,BryanfatE
1113,不会剪辑的影凝君,https://music.163.com/playlist?id=2624865289,19,羁某人
1106,大学英语｜专四单词＆听力真题,https://music.163.com/playlist?id=2621792817,19,萧羽飞花
1127,（抖音99歌单）,https://music.163.com/playlist?id=2630147315,17,帐号已注销
843,欧美 ｜ 喜欢何须铺垫，三秒便可沉醉,https://music.163.com/playlist?id=2540293850,17,听见花开之落尘
1112,troye&lauv建的歌单,https://music.163.com/playlist?id=2625692361,17,为华晨宇之崛起而读书
1117,动漫op/ed,https://music.163.com/playlist?id=2628373358,15,桥本软七
1115,英语听力｜美剧老友记等等等,https://music.163.com/playlist?id=2621965723,15,萧羽飞花
1119,GTASA Radio Los Santos,https://music.163.com/playlist?id=2632022310,15,Mr-Perfertan
1124,电音.英文'流行.,https://music.163.com/playlist?id=2632735591,15,仔仔陈dh
1152,故事一则,https://music.163.com/playlist?id=2633619075,15,单艺玮
1120,[英]-亡魂,https://music.163.com/playlist?id=2627790738,15,热值Yea
1121,oops！竟然撞名了！,https://music.163.com/playlist?id=2630190873,13,欧美资讯News
1122,night•,https://music.163.com/playlist?id=2631137470,13,Zulifarr
1125,Give Urself A Try,https://music.163.com/playlist?id=2633221095,13,Ag_Dust
1137,。,https://music.163.com/playlist?id=2631385918,13,楼阁ii
1131,VOA英语｜慢速英语听力训练,https://music.163.com/playlist?id=2621970794,11,萧羽飞花
1128,♡,https://music.163.com/playlist?id=2629454372,11,苏姨_
1159,橙光《居心不良》,https://music.163.com/playlist?id=2633470007,11,偏不渡我r
1132,『瓦尔登湖，或林居纪事』生活&自然&感动,https://music.163.com/playlist?id=2628662412,11,飘浮星球
1138,比伯小哥哥,https://music.163.com/playlist?id=2631014968,11,系你祖哥哥呀
1134,Craig David 2019 北京上海演唱会歌单,https://music.163.com/playlist?id=2632792754,11,拔草少女沙拉拉
1140,给陌生的你听,https://music.163.com/playlist?id=2633305565,11,Aioprvt
1143,Youtube.,https://music.163.com/playlist?id=2633378739,11,鸾辂音尘
1130,《高玩救未来》第二季 Future Man Season 2,https://music.163.com/playlist?id=2621564459,11,Chameleon5
1139,抖腿土嗨校歌,https://music.163.com/playlist?id=2631541176,10,抖腿土嗨学院院长
1141,BEAU,https://music.163.com/playlist?id=2630982752,10,Axemind
1154,洗牙刷牙漱口,https://music.163.com/playlist?id=2631349505,10,rui-zhu
1136,Sad Song,https://music.163.com/playlist?id=2627344531,10,思敏超甜
1133,平静中的爆发（渐进式史诗）,https://music.163.com/playlist?id=2632197784,10,BFC_2018
1135,-曾经沧海难为水,https://music.163.com/playlist?id=2629081179,10,Rebecca-skr
1161,满级网易云用户的Rap歌单,https://music.163.com/playlist?id=2633287277,8,跛脚诗人孤身一人
1144,无边落木萧萧下 不尽长江滚滚来,https://music.163.com/playlist?id=2632645285,8,康一吴彦祖
1145,Se*y Roses of Blood,https://music.163.com/playlist?id=2631452689,8,Auanggl
1146,Songs for you,https://music.163.com/playlist?id=2633373852,8,vivi二卷兔
1147,寻至月夜,https://music.163.com/playlist?id=2632459208,8,雨棠sama
1148,꧁蹦迪超嗨꧂,https://music.163.com/playlist?id=2625311894,8,日推心事
1149,ONE,https://music.163.com/playlist?id=2630214627,8,可爱超标耶
1163,经典复刻 | 那些惊艳耳朵的神级翻唱,https://music.163.com/playlist?id=2632454689,6,柳岸钓客
1151,巡音喜欢的歌单,https://music.163.com/playlist?id=2631213779,6,巡音-露卡
1150,SIL104 - Dystopia: InitiationZ,https://music.163.com/playlist?id=2632799789,6,_Th3_Ex7inction_
1153,R.I.P Avicii,https://music.163.com/playlist?id=2632818667,6,喝水会变聪明
1155,一枝丁香,https://music.163.com/playlist?id=2631433415,6,Beatles227
1156,2019年抖腿指南，今年什么水平？,https://music.163.com/playlist?id=2631441388,6,凯总580
1158,全新的开始让我们开启2019抖腿指南,https://music.163.com/playlist?id=2628538825,6,苏喷密
1157,English listen,https://music.163.com/playlist?id=2629107657,6,ourareour
1162,响指女电｜ 惊艳女声，清新俏皮,https://music.163.com/playlist?id=2626975525,4,听见花开之落尘
1166,/精致的猪猪女孩专用！起床BGM/,https://music.163.com/playlist?id=2627750805,4,AUTUMNinformation
1165,嘻哈说唱,https://music.163.com/playlist?id=2632478528,4,00号战斗喵
1167,Die geburt der tragödie,https://music.163.com/playlist?id=2632535116,4,-Ponury
1164,爵士♪,https://music.163.com/playlist?id=2634191132,4,李雅熙子
1160,MJSIC｜Nike+跑步电台,https://music.163.com/playlist?id=2630552102,4,MJSIC官方账号
1168,BBC纪录片-听力素材之南太平洋,https://music.163.com/playlist?id=2632968885,2,五柳小小姐
1169,听完，就深深地沦陷了……,https://music.163.com/playlist?id=2633371700,2,欧美资讯News
